,AvatarID,Total_days_actv,Actual_days_actv,Active_Ratio,Total_login,Level_l,Level_m,Level_h,Race_Orc,Race_Tauren,Race_Troll,Race_Undead,Class_Warrior,Class_Hunter,Class_Rogue,Class_Shaman,Class_Warlock,Class_Druid,Class_Mage,Class_Priest,Churn
15877,22731,23,5,21.7391304348,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15878,22888,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15879,23198,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15880,23492,23,22,95.652173913,332,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15881,23538,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15882,23684,21,4,19.0476190476,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15883,24304,8,3,37.5,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15884,24387,18,11,61.1111111111,201,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15885,24425,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15886,24613,0,1,,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15887,24617,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15888,24717,0,1,,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15889,24867,11,2,18.1818181818,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15890,25652,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15891,26161,1,2,200.0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15892,459,0,1,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15893,509,3673,5,0.136128505309,21,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
15894,907,3677,75,2.0397062823,740,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15895,1094,3679,298,8.1000271813,11372,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
15896,1625,2939,96,3.26641714869,1410,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15897,1780,3674,54,1.46978769733,446,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15898,2129,1472,2,0.135869565217,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
15899,2172,1099,3,0.272975432211,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15900,2350,2940,98,3.33333333333,1290,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
15901,2839,2938,14,0.476514635807,45,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15902,3266,10,4,40.0,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15903,3386,0,1,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15904,3526,9,10,111.111111111,894,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15905,3633,3665,17,0.463847203274,19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15906,3651,0,1,,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15907,3771,3649,4,0.109619073719,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15908,4062,2178,37,1.69880624426,395,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15909,4164,5,6,120.0,138,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15910,4273,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15911,4687,1,2,200.0,104,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
15912,4689,3644,81,2.22283205269,1396,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15913,4709,8,2,25.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15914,4714,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15915,4794,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15916,5574,1,2,200.0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15917,5645,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15918,5853,703,2,0.284495021337,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15919,5915,381,6,1.57480314961,72,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15920,5921,3,3,100.0,69,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15921,6200,0,1,,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
15922,6248,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15923,6374,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15924,6493,3306,88,2.66182698125,2038,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15925,6728,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15926,6821,3288,43,1.30778588808,149,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15927,6951,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15928,7200,11,2,18.1818181818,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15929,7397,11,6,54.5454545455,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15930,7467,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15931,7479,0,1,,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15932,7656,724,33,4.55801104972,591,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15933,7690,2924,30,1.02599179207,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15934,7737,378,5,1.32275132275,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15935,7837,357,2,0.560224089636,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15936,7862,1099,4,0.363967242948,75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15937,8120,3,4,133.333333333,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15938,8348,349,2,0.573065902579,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15939,8384,346,9,2.60115606936,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15940,8645,2905,26,0.895008605852,278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15941,9141,2921,43,1.47209859637,627,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15942,9280,364,15,4.12087912088,130,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15943,9778,9,7,77.7777777778,107,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15944,9880,1842,14,0.760043431053,189,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15945,9883,0,1,,39,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15946,10028,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15947,10132,11,3,27.2727272727,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15948,10343,0,1,,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15949,10400,349,13,3.72492836676,719,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15950,10405,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15951,10427,9,2,22.2222222222,20,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15952,10453,9,8,88.8888888889,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15953,10509,346,3,0.867052023121,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
15954,10553,3,4,133.333333333,64,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15955,10902,0,1,,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15956,11904,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15957,11998,1,2,200.0,66,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15958,12201,4,5,125.0,55,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15959,12433,358,23,6.42458100559,2316,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
15960,12434,1084,10,0.922509225092,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15961,12779,2560,118,4.609375,1966,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
15962,13159,341,4,1.17302052786,69,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15963,13750,18,2,11.1111111111,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15964,13934,0,1,,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15965,13956,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15966,13978,0,1,,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15967,14227,371,36,9.70350404313,1716,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
15968,14464,2201,56,2.54429804634,832,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15969,14653,1,2,200.0,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15970,14761,0,1,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
15971,14859,2196,154,7.01275045537,2725,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
15972,14994,0,1,,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15973,15030,344,3,0.872093023256,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15974,15373,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15975,15475,1,2,200.0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
15976,15561,1459,10,0.685400959561,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15977,15709,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15978,15880,10,7,70.0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
15979,16350,1837,29,1.5786608601,282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
15980,16498,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15981,16517,13,14,107.692307692,414,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15982,16857,1,2,200.0,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15983,16931,368,7,1.90217391304,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15984,17061,709,8,1.12834978843,30,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
15985,17558,1,2,200.0,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
15986,17696,0,1,,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15987,17756,1461,11,0.752908966461,327,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15988,18273,1095,4,0.365296803653,21,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
15989,18815,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15990,19009,384,50,13.0208333333,2722,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
15991,19192,380,42,11.0526315789,1268,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
15992,19483,0,1,,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
15993,19684,1077,7,0.649953574745,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15994,19719,1,2,200.0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
15995,19777,1093,11,1.00640439158,50,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
15996,19845,1084,8,0.738007380074,52,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15997,20401,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15998,20991,11,7,63.6363636364,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15999,21004,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16000,21182,0,1,,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16001,21391,1,2,200.0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16002,21474,364,9,2.47252747253,71,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16003,22100,23,18,78.2608695652,192,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
16004,22297,25,18,72.0,99,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16005,22520,1,2,200.0,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
16006,22566,25,20,80.0,459,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
16007,23006,24,9,37.5,89,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
16008,23012,22,21,95.4545454545,305,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
16009,23022,19,20,105.263157895,526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16010,23105,10,8,80.0,62,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16011,23275,0,1,,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16012,23392,0,1,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16013,23469,23,15,65.2173913043,268,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
16014,23772,21,5,23.8095238095,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16015,23817,21,3,14.2857142857,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16016,23990,12,3,25.0,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16017,24148,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16018,24211,14,3,21.4285714286,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16019,24385,17,4,23.5294117647,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16020,24599,4,5,125.0,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
16021,24804,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16022,25021,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16023,25378,4,2,50.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16024,25676,3,4,133.333333333,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16025,26069,1,2,200.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16026,26080,0,1,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16027,26169,0,1,,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16028,10,4017,14,0.348518795121,169,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16029,77,3317,43,1.29635212541,79,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16030,102,3306,121,3.66001209921,1596,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
16031,361,1115,95,8.5201793722,3230,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
16032,589,3673,41,1.11625374353,67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16033,814,0,1,,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
16034,848,392,47,11.9897959184,2147,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
16035,1007,2573,215,8.35600466382,17943,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
16036,1098,6,3,50.0,42,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16037,1346,2207,120,5.43724512913,1624,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
16038,1401,0,1,,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16039,1443,3676,184,5.00544069641,3129,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
16040,1459,3680,293,7.96195652174,7448,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
16041,1647,3678,85,2.31103860794,396,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16042,1755,1106,83,7.50452079566,1296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
16043,1825,734,38,5.17711171662,764,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
16044,1921,1098,75,6.8306010929,1480,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
16045,1970,749,10,1.33511348465,71,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16046,2120,0,1,,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16047,2167,3676,58,1.57780195865,127,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16048,2226,3675,38,1.03401360544,45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16049,2230,3662,93,2.53959584926,1994,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
16050,2769,3673,106,2.88592431255,3476,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
16051,3343,0,1,,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16052,3597,1109,3,0.270513976555,43,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16053,3745,9,5,55.5555555556,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16054,3787,5,2,40.0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16055,4156,0,1,,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16056,4245,0,1,,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16057,4402,5,4,80.0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16058,4676,1081,18,1.66512488437,38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16059,4734,715,23,3.21678321678,60,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16060,4761,356,3,0.842696629213,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16061,4981,0,1,,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16062,5468,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16063,5469,359,26,7.24233983287,1945,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
16064,5506,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16065,5559,342,2,0.584795321637,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16066,5696,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16067,5781,1819,83,4.562946674,639,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16068,6120,2580,10,0.387596899225,32,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16069,6163,0,1,,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16070,6272,0,1,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16071,6327,1,2,200.0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
16072,6411,13,6,46.1538461538,99,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16073,6812,369,26,7.0460704607,706,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16074,7629,3,4,133.333333333,59,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16075,7721,7,3,42.8571428571,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16076,8366,0,1,,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16077,8522,3285,29,0.882800608828,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16078,8728,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16079,8958,1,2,200.0,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16080,9127,0,1,,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16081,9386,3,3,100.0,11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16082,9639,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16083,9686,0,1,,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16084,9699,1096,6,0.547445255474,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16085,9993,0,1,,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16086,10440,0,1,,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16087,10736,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16088,10755,0,1,,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16089,11416,2,3,150.0,39,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16090,11443,1830,2,0.109289617486,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16091,11498,0,1,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16092,11507,8,2,25.0,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
16093,11529,1838,5,0.272034820457,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16094,11546,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16095,11908,0,1,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16096,11965,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16097,12119,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16098,12176,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16099,12282,1,2,200.0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16100,12508,0,1,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16101,12689,715,2,0.27972027972,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16102,12890,0,1,,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16103,13041,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16104,13086,1080,9,0.833333333333,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16105,13366,0,1,,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16106,13626,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16107,14243,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16108,14623,0,1,,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16109,15054,361,3,0.831024930748,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16110,15095,0,1,,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16111,15141,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16112,15282,0,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
16113,15298,0,1,,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16114,15381,735,30,4.08163265306,431,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16115,15391,1853,154,8.31084727469,5156,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
16116,15488,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16117,15714,3,3,100.0,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16118,15926,3,2,66.6666666667,18,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16119,16072,0,1,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16120,16275,1838,101,5.49510337323,214,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16121,16542,1,2,200.0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16122,16656,0,1,,58,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16123,16727,0,1,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16124,16778,0,1,,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16125,16938,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16126,17409,0,1,,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16127,17413,0,1,,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16128,17614,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16129,17726,0,1,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16130,18042,720,6,0.833333333333,47,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16131,18383,360,2,0.555555555556,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16132,18532,337,2,0.593471810089,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16133,18849,1109,8,0.721370604148,59,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
16134,18915,359,6,1.6713091922,19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16135,19075,358,3,0.837988826816,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16136,19127,1,2,200.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
16137,19220,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16138,19501,1095,24,2.19178082192,217,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16139,19986,755,47,6.22516556291,663,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
16140,20082,0,1,,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16141,20681,0,1,,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16142,20692,0,1,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16143,20758,0,1,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16144,20877,0,1,,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16145,21176,0,1,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16146,21808,363,18,4.95867768595,438,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16147,21827,0,1,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16148,21916,23,18,78.2608695652,365,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16149,22156,23,14,60.8695652174,226,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16150,22182,24,21,87.5,397,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16151,22296,4,4,100.0,58,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16152,22393,22,14,63.6363636364,237,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16153,22419,26,24,92.3076923077,471,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16154,22480,24,10,41.6666666667,202,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
16155,22754,17,3,17.6470588235,34,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16156,22938,0,1,,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16157,23244,20,2,10.0,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
16158,23486,14,2,14.2857142857,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
16159,23488,21,3,14.2857142857,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16160,23519,21,11,52.380952381,324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16161,23689,0,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
